cve_inegi,NOM_ENT,NOM_MUN,Pnat,HOMP1000,IDH
12061,Guerrero,Tixtla de Guerrero,0.968057261,0.138982187,0.687
12062,Guerrero,Tlacoachistlahuaca,0.973793951,0.438962293,0.511
12063,Guerrero,Tlacoapa,0.99019025,0.099088387,0.538
12064,Guerrero,Tlalchapa,0.927146648,0,0.683
12065,Guerrero,Tlalixtaquilla de Maldonado,0.908839779,0.526177322,0.593
12066,Guerrero,Tlapa de Comonfort,0.956473342,0.291287386,0.643
12067,Guerrero,Tlapehuala,0.958260165,0.180107164,0.693
12068,Guerrero,La Unión de Isidoro Montes de Oca,0.701620555,0.910850507,0.654
12069,Guerrero,Xalpatláhuac,0.979525322,0.167140231,0.515
12070,Guerrero,Xochihuehuetlán,0.776011193,0.127194098,0.598
12071,Guerrero,Xochistlahuaca,0.981265264,0.133819544,0.515
12072,Guerrero,Zapotitlán Tablas,0.991669444,0.16661113,0.535
12073,Guerrero,Zirándaro,0.809383839,0.55460041,0.558
12074,Guerrero,Zitlala,0.971151659,0.136506348,0.542
12075,Guerrero,Eduardo Neri,0.962730113,0.169408576,0.685
12076,Guerrero,Acatepec,0.998134189,0.124387392,0.526
12077,Guerrero,Marquelia,0.935994398,0.56022409,0.674
12078,Guerrero,Cochoapa el Grande,0.989218963,0.329551339,0.409
12079,Guerrero,José Joaquín de Herrera,0.992274631,0.489636037,0.472
12080,Guerrero,Juchitán,0.942055827,1.05834105,0.603
12081,Guerrero,Iliatenco,0.955903759,0,0.62
13001,Hidalgo,Acatlán,0.901787318,0.134722472,0.626
13002,Hidalgo,Acaxochitlán,0.910496038,0.151959188,0.592
13003,Hidalgo,Actopan,0.892069112,0.081964526,0.756
13004,Hidalgo,Agua Blanca de Iturbide,0.862212741,0.096964996,0.628
13005,Hidalgo,Ajacuba,0.891797372,0,0.701
13006,Hidalgo,Alfajayucan,0.873604008,0.260933097,0.651
13007,Hidalgo,Almoloya,0.811413996,0.079706679,0.68
13008,Hidalgo,Apan,0.802724877,0.064265975,0.72
13009,Hidalgo,El Arenal,0.882788869,0.05041339,0.676
13010,Hidalgo,Atitalaquia,0.73297383,0.158604282,0.771
13011,Hidalgo,Atlapexco,0.947809408,0,0.655
13012,Hidalgo,Atotonilco el Grande,0.907582545,0.033184005,0.681
13013,Hidalgo,Atotonilco de Tula,0.444085161,0.224107572,0.765
13014,Hidalgo,Calnali,0.923900929,0.061919505,0.596
13015,Hidalgo,Cardonal,0.923627194,0.051464155,0.694
13016,Hidalgo,Cuautepec de Hinojosa,0.888647987,0.231707519,0.655
13017,Hidalgo,Chapantongo,0.865736099,0.15423768,0.649
13018,Hidalgo,Chapulhuacán,0.716849321,0,0.606
13019,Hidalgo,Chilcuautla,0.908297636,0.05288487,0.665
13020,Hidalgo,Eloxochitlán,0.930196683,0,0.593
13021,Hidalgo,Emiliano Zapata,0.632883031,0,0.742
13022,Hidalgo,Epazoyucan,0.835001535,0.122812404,0.737
13023,Hidalgo,Francisco I. Madero,0.916105716,0.055175458,0.754
13024,Hidalgo,Huasca de Ocampo,0.893905833,0.056795593,0.648
13025,Hidalgo,Huautla,0.896918686,0.048372273,0.633
13026,Hidalgo,Huazalingo,0.960676798,0,0.579
13027,Hidalgo,Huehuetla,0.924319356,0.087542677,0.58
13028,Hidalgo,Huejutla de Reyes,0.905782412,0.039438086,0.687
13029,Hidalgo,Huichapan,0.748866632,0.253031102,0.709
13030,Hidalgo,Ixmiquilpan,0.899000547,0.131773674,0.733
13031,Hidalgo,Jacala de Ledezma,0.91179821,0.406834825,0.662
13032,Hidalgo,Jaltocán,0.934144255,0,0.632
13033,Hidalgo,Juárez Hidalgo,0.899136442,0.345423143,0.63
13034,Hidalgo,Lolotla,0.883998311,0,0.626
13035,Hidalgo,Metepec,0.901743386,0.229392874,0.655
13036,Hidalgo,San Agustín Metzquititlán,0.890464599,0.21166261,0.685
13037,Hidalgo,Metztitlán,0.917517412,0.143116115,0.641
13038,Hidalgo,Mineral del Chico,0.899301645,0,0.646
13039,Hidalgo,Mineral del Monte,0.930815415,0.209438704,0.761
13040,Hidalgo,La Misión,0.929117018,0.101843365,0.54
13041,Hidalgo,Mixquiahuala de Juárez,0.911503113,0.148235992,0.74
13042,Hidalgo,Molango de Escamilla,0.926066678,0.086370703,0.681
13043,Hidalgo,Nicolás Flores,0.93886672,0.159616919,0.6
13044,Hidalgo,Nopala de Villagrán,0.698017465,0.944064196,0.672
13045,Hidalgo,Omitlán de Juárez,0.915653577,0,0.661
13046,Hidalgo,San Felipe Orizatlán,0.821495376,0.051958849,0.598
13047,Hidalgo,Pacula,0.922704297,0,0.578
13048,Hidalgo,Pachuca de Soto,0.753750028,0.101803513,0.824
13049,Hidalgo,Pisaflores,0.687550072,0.053410244,0.58
13050,Hidalgo,Progreso de Obregón,0.888964088,0.253796371,0.763
13051,Hidalgo,Mineral de la Reforma,0.684703747,0.01479662,0.843
13052,Hidalgo,San Agustín Tlaxiaca,0.786763004,0.102851559,0.715
13053,Hidalgo,San Bartolo Tutotepec,0.957398723,0,0.572
13054,Hidalgo,San Salvador,0.908441135,0.054353734,0.732
13055,Hidalgo,Santiago de Anaya,0.887609799,0.05455835,0.68
13056,Hidalgo,Santiago Tulantepec de Lugo Guerrero,0.84492303,0.202219357,0.747
13057,Hidalgo,Singuilucan,0.924184388,0,0.66
13058,Hidalgo,Tasquillo,0.900407087,0.401353133,0.707
13059,Hidalgo,Tecozautla,0.811418048,0.052617732,0.649
13060,Hidalgo,Tenango de Doria,0.939324687,0,0.61
13061,Hidalgo,Tepeapulco,0.761685483,0.124455507,0.769
13062,Hidalgo,Tepehuacán de Guerrero,0.887017769,0,0.555
13063,Hidalgo,Tepeji del Río de Ocampo,0.780641884,0.121485212,0.731
13064,Hidalgo,Tepetitlán,0.849307479,0.55401662,0.688
13065,Hidalgo,Tetepango,0.915363698,0,0.693
13066,Hidalgo,Villa de Tezontepec,0.784069982,0.076734193,0.711
13067,Hidalgo,Tezontepec de Aldama,0.927921065,0.380890195,0.709
13068,Hidalgo,Tianguistengo,0.963598326,0.139470014,0.598
13069,Hidalgo,Tizayuca,0.290014379,0.112892301,0.763
13070,Hidalgo,Tlahuelilpan,0.896680128,0.104893271,0.732
13071,Hidalgo,Tlahuiltepa,0.931873212,0.220118864,0.573
13072,Hidalgo,Tlanalapa,0.82911905,0.449923513,0.756
13073,Hidalgo,Tlanchinol,0.942447378,0.053019458,0.62
13074,Hidalgo,Tlaxcoapan,0.922203591,0.069866555,0.741
13075,Hidalgo,Tolcayuca,0.517507724,0.046812096,0.735
13076,Hidalgo,Tula de Allende,0.792184663,0.278002207,0.775
13077,Hidalgo,Tulancingo de Bravo,0.824356028,0.118786713,0.75
13078,Hidalgo,Xochiatipan,0.966155531,0,0.557
13079,Hidalgo,Xochicoatlán,0.941126158,0,0.602
13080,Hidalgo,Yahualica,0.961903218,0.040528492,0.57
13081,Hidalgo,Zacualtipán de Ángeles,0.895924518,0.026208885,0.703
13082,Hidalgo,Zapotlán de Juárez,0.752739822,0.046635266,0.729
13083,Hidalgo,Zempoala,0.647584015,0.120885573,0.74
13084,Hidalgo,Zimapán,0.897588098,0.175319959,0.688
14001,Jalisco,Acatic,0.958144552,0.043149946,0.658
14002,Jalisco,Acatlán de Juárez,0.871049505,0.277227723,0.724
14003,Jalisco,Ahualulco de Mercado,0.929961913,0.126957258,0.728
14004,Jalisco,Amacueca,0.96151837,0,0.696
14005,Jalisco,Amatitán,0.94869618,0,0.744
14006,Jalisco,Ameca,0.923608121,0.099360779,0.734
14007,Jalisco,San Juanito de Escobedo,0.921339977,0.106010813,0.711
14008,Jalisco,Arandas,0.933059584,0.049622251,0.694
14009,Jalisco,El Arenal,0.910111295,0.236798484,0.716
14010,Jalisco,Atemajac de Brizuela,0.98066512,0.128899201,0.621
14011,Jalisco,Atengo,0.972316485,0,0.62
14012,Jalisco,Atenguillo,0.921934866,0.239463602,0.714
14013,Jalisco,Atotonilco el Alto,0.955287538,0.015622803,0.692
14014,Jalisco,Atoyac,0.956151456,0.115088042,0.655
14015,Jalisco,Autlán de Navarro,0.891145986,0,0.767
14016,Jalisco,Ayotlán,0.802608779,0.02406623,0.614
14017,Jalisco,Ayutla,0.947437888,0.155279503,0.654
14018,Jalisco,La Barca,0.914038006,0.029439039,0.678
14019,Jalisco,Bolaños,0.864830328,0,0.584
14020,Jalisco,Cabo Corrientes,0.858592322,0.365630713,0.639
14021,Jalisco,Casimiro Castillo,0.895610278,0.097333074,0.71
14022,Jalisco,Cihuatlán,0.561349311,0.124567129,0.693
14023,Jalisco,Zapotlán el Grande,0.894042956,0.138960058,0.792
14024,Jalisco,Cocula,0.952335395,0.136672703,0.726
14025,Jalisco,Colotlán,0.706993753,0,0.74
14026,Jalisco,Concepción de Buenos Aires,0.910325229,0.157878118,0.667
14027,Jalisco,Cuautitlán de García Barragán,0.835111595,0.108873163,0.629
14028,Jalisco,Cuautla,0.943674977,0,0.669
14029,Jalisco,Cuquío,0.960381594,0.112233446,0.621
14030,Jalisco,Chapala,0.841510254,0.344227843,0.736
14031,Jalisco,Chimaltitán,0.685626911,0,0.61
14032,Jalisco,Chiquilistlán,0.970081899,0,0.624
14033,Jalisco,Degollado,0.763120701,0.141336097,0.648
14034,Jalisco,Ejutla,0.946996466,0,0.692
14035,Jalisco,Encarnación de Díaz,0.779539584,0.999264692,0.665
14036,Jalisco,Etzatlán,0.942931388,0,0.737
14037,Jalisco,El Grullo,0.908680556,0,0.748
14038,Jalisco,Guachinango,0.848059062,0,0.628
14039,Jalisco,Guadalajara,0.872460089,0.345691379,0.808
14040,Jalisco,Hostotipaquillo,0.908612002,0.114521301,0.635
14041,Jalisco,Huejúcar,0.625,0,0.697
14042,Jalisco,Huejuquilla el Alto,0.749975037,0,0.647
14043,Jalisco,La Huerta,0.750924413,0.128987875,0.687
14044,Jalisco,Ixtlahuacán de los Membrillos,0.883285027,0.132413306,0.739
14045,Jalisco,Ixtlahuacán del Río,0.923430247,0.048863914,0.661
14046,Jalisco,Jalostotitlán,0.930320093,0.183609768,0.667
14047,Jalisco,Jamay,0.911585121,0.080340644,0.706
14048,Jalisco,Jesús María,0.881624697,0,0.622
14049,Jalisco,Jilotlán de los Dolores,0.468541114,0.212201592,0.596
14050,Jalisco,Jocotepec,0.934932597,0.19106252,0.681
14051,Jalisco,Juanacatlán,0.922508508,0.68060282,0.736
14052,Jalisco,Juchitlán,0.958980846,0,0.701
14053,Jalisco,Lagos de Moreno,0.863621863,0.951259549,0.709
14054,Jalisco,El Limón,0.929023845,0,0.747
14055,Jalisco,Magdalena,0.903264313,0,0.734
14056,Jalisco,Santa María del Oro,0.699173554,0,0.585
14057,Jalisco,La Manzanilla de la Paz,0.85557453,0.243961942,0.693
14058,Jalisco,Mascota,0.931423431,0.069199363,0.738
14059,Jalisco,Mazamitla,0.864914904,0,0.706
14060,Jalisco,Mexticacán,0.862634257,0,0.654
14061,Jalisco,Mezquitic,0.919259159,0.226418512,0.51
14062,Jalisco,Mixtlán,0.921660253,0,0.67
14063,Jalisco,Ocotlán,0.914691183,0.132013201,0.758
14064,Jalisco,Ojuelos de Jalisco,0.698910325,0.26795284,0.635
14065,Jalisco,Pihuamo,0.646847005,0,0.663
14066,Jalisco,Poncitlán,0.944948657,0.186362027,0.668
14067,Jalisco,Puerto Vallarta,0.687642844,0.095943311,0.784
14068,Jalisco,Villa Purificación,0.935946209,0.265416261,0.617
14069,Jalisco,Quitupan,0.824282389,0,0.588
14070,Jalisco,El Salto,0.848938381,0.476697645,0.724
14071,Jalisco,San Cristóbal de la Barranca,0.949384405,0,0.627
14072,Jalisco,San Diego de Alejandría,0.76843212,0,0.649
14073,Jalisco,San Juan de los Lagos,0.93263187,0.221514606,0.689
14074,Jalisco,San Julián,0.849690329,0.059552168,0.683
14075,Jalisco,San Marcos,0.91717225,0.791347929,0.727
14076,Jalisco,San Martín de Bolaños,0.716639742,0,0.65
14077,Jalisco,San Martín Hidalgo,0.939150238,0.071169312,0.754
14078,Jalisco,San Miguel el Alto,0.935335523,0,0.667
14079,Jalisco,Gómez Farías,0.936461567,0.426023979,0.683
14080,Jalisco,San Sebastián del Oeste,0.809673614,0.196618168,0.649
14081,Jalisco,Santa María de los Ángeles,0.780085349,0,0.657
14082,Jalisco,Sayula,0.914241919,0.26891841,0.747
14083,Jalisco,Tala,0.883875014,0.10263428,0.713
14084,Jalisco,Talpa de Allende,0.954590918,0.133360005,0.666
14085,Jalisco,Tamazula de Gordiano,0.919188808,0.102682582,0.706
14086,Jalisco,Tapalpa,0.95325959,0,0.655
14087,Jalisco,Tecalitlán,0.908769829,0.239449267,0.663
14088,Jalisco,Tecolotlán,0.953803529,0.120460158,0.705
14089,Jalisco,Techaluta de Montenegro,0.952848723,0,0.688
14090,Jalisco,Tenamaxtlán,0.944672692,0.136948781,0.706
14091,Jalisco,Teocaltiche,0.846281282,0.175707222,0.669
14092,Jalisco,Teocuitatlán de Corona,0.951807229,0.181175831,0.654
14093,Jalisco,Tepatitlán de Morelos,0.947593049,0.119848192,0.726
14094,Jalisco,Tequila,0.935675152,0.067639168,0.729
14095,Jalisco,Teuchitlán,0.942469161,0,0.716
14096,Jalisco,Tizapán el Alto,0.806441691,0,0.656
14097,Jalisco,Tlajomulco de Zúñiga,0.838256269,0.333905874,0.74
14098,Jalisco,San Pedro Tlaquepaque,0.863898522,0.477349893,0.753
14099,Jalisco,Tolimán,0.859434887,0,0.608
14100,Jalisco,Tomatlán,0.795406983,0.275360723,0.667
14101,Jalisco,Tonalá,0.893557438,0.300045796,0.756
14102,Jalisco,Tonaya,0.958563999,0.671028351,0.707
14103,Jalisco,Tonila,0.632518176,0.132187707,0.7
14104,Jalisco,Totatiche,0.753588517,0.4784689,0.696
14105,Jalisco,Tototlán,0.955415094,0.084842829,0.682
14106,Jalisco,Tuxcacuesco,0.789492886,0,0.647
14107,Jalisco,Tuxcueca,0.921665175,0.298418383,0.697
14108,Jalisco,Tuxpan,0.92704835,0.266538728,0.713
14109,Jalisco,Unión de San Antonio,0.814882794,0.314646809,0.64
14110,Jalisco,Unión de Tula,0.942459599,0.144938039,0.74
14111,Jalisco,Valle de Guadalupe,0.955485137,0.150897842,0.726
14112,Jalisco,Valle de Juárez,0.737766217,0.162575191,0.69
14113,Jalisco,San Gabriel,0.877024414,0.120860527,0.688
14114,Jalisco,Villa Corona,0.925824896,0.05245764,0.709
14115,Jalisco,Villa Guerrero,0.797104072,0.542986425,0.614
14116,Jalisco,Villa Hidalgo,0.736210673,0.149342891,0.698
14117,Jalisco,Cañadas de Obregón,0.924339107,0,0.65
14118,Jalisco,Yahualica de González Gallo,0.919174779,0.089309637,0.69
14119,Jalisco,Zacoalco de Torres,0.944998687,0.196902074,0.698
14120,Jalisco,Zapopan,0.788105718,0.155774739,0.835
14121,Jalisco,Zapotiltic,0.88870762,0.118648593,0.727
14122,Jalisco,Zapotitlán de Vadillo,0.804714707,0,0.647
14123,Jalisco,Zapotlán del Rey,0.951501634,0.155609731,0.656
14124,Jalisco,Zapotlanejo,0.935576953,0.07715335,0.685
14125,Jalisco,San Ignacio Cerro Gordo,0.945859004,0,0.661
15001,México,Acambay de Ruíz Castañeda,0.934081801,0.265205092,0.639
15002,México,Acolman,0.655250223,0.134105313,0.758
15003,México,Aculco,0.854727398,0.162383794,0.63
15004,México,Almoloya de Alquisiras,0.964847062,0,0.6
15005,México,Almoloya de Juárez,0.900467962,0.194745313,0.722
15006,México,Almoloya del Río,0.921143847,0.236332125,0.761
15007,México,Amanalco,0.964646251,0.25343189,0.623
15008,México,Amatepec,0.944541277,0.039613373,0.64
15009,México,Amecameca,0.921202822,0.224546696,0.751
15010,México,Apaxco,0.78685184,0.094049784,0.711
15011,México,Atenco,0.750625919,0.052987853,0.733
15012,México,Atizapán,0.929682686,0.385089341,0.714
15013,México,Atizapán de Zaragoza,0.616112314,0.106936758,0.805
15014,México,Atlacomulco,0.915764646,0.109705259,0.735
15015,México,Atlautla,0.932758621,0.156739812,0.685
15016,México,Axapusco,0.707806921,0.308981049,0.693
15017,México,Ayapango,0.861334925,0,0.749
15018,México,Calimaya,0.85115858,0.189811503,0.738
15019,México,Capulhuac,0.93748815,0.162509141,0.749
15020,México,Coacalco de Berriozábal,0.510284756,0.190837093,0.819
15021,México,Coatepec Harinas,0.958698859,0.25877908,0.616
15022,México,Cocotitlán,0.825378963,0.330972397,0.765
15023,México,Coyotepec,0.882255106,0.195670784,0.734
15024,México,Cuautitlán,0.604958428,0.324299541,0.812
15025,México,Chalco,0.609453153,0.222468298,0.716
15026,México,Chapa de Mota,0.931215931,0.126035857,0.631
15027,México,Chapultepec,0.826417163,0.391481365,0.745
15028,México,Chiautla,0.857147612,0,0.757
15029,México,Chicoloapan,0.550689913,0.084682441,0.759
15030,México,Chiconcuac,0.887476528,0.180557562,0.759
15031,México,Chimalhuacán,0.658241077,0.1403871,0.723
15032,México,Donato Guerra,0.954989849,0.400683834,0.546
15033,México,Ecatepec de Morelos,0.536844396,0.202388304,0.769
15034,México,Ecatzingo,0.908561929,0.369446753,0.665
15035,México,Huehuetoca,0.614889368,0.245031977,0.74
15036,México,Hueypoxtla,0.829073722,0.384969096,0.69
15037,México,Huixquilucan,0.657543909,0.18247855,0.805
15038,México,Isidro Fabela,0.874004527,0.419146617,0.713
15039,México,Ixtapaluca,0.522162037,0.149388338,0.788
15040,México,Ixtapan de la Sal,0.906504836,0.189645363,0.67
15041,México,Ixtapan del Oro,0.937142857,0.617760618,0.585
15042,México,Ixtlahuaca,0.947277053,0.118646925,0.688
15043,México,Xalatlaco,0.939844234,0.195522534,0.695
15044,México,Jaltenco,0.627494064,0.035439629,0.781
15045,México,Jilotepec,0.84324349,0.216719326,0.678
15046,México,Jilotzingo,0.848971173,0.402475223,0.704
15047,México,Jiquipilco,0.948962591,0.07809856,0.659
15048,México,Jocotitlán,0.936359436,0.028875029,0.734
15049,México,Joquicingo,0.945747991,0.324086077,0.657
15050,México,Juchitepec,0.944018292,0.221271574,0.702
15051,México,Lerma,0.831623876,0.099808016,0.736
15052,México,Malinalco,0.897602557,0.3551767,0.646
15053,México,Melchor Ocampo,0.760976805,0.114341718,0.775
15054,México,Metepec,0.766057109,0.119682882,0.843
15055,México,Mexicaltzingo,0.95683349,0.14485406,0.748
15056,México,Morelos,0.948015921,0.060306356,0.597
15057,México,Naucalpan de Juárez,0.616987083,0.266048603,0.784
15058,México,Nezahualcóyotl,0.518975908,0.100259189,0.782
15059,México,Nextlalpan,0.674380715,0.280298518,0.725
15060,México,Nicolás Romero,0.720973709,0.143984803,0.764
15061,México,Nopaltepec,0.820886871,0.193218047,0.721
15062,México,Ocoyoacac,0.878104933,0.235773824,0.766
15063,México,Ocuilan,0.920382078,0.165640615,0.649
15064,México,El Oro,0.913663806,0.027073125,0.63
15065,México,Otumba,0.833970989,0.385345848,0.706
15066,México,Otzoloapan,0.962175424,0,0.597
15067,México,Otzolotepec,0.938152574,0.112634175,0.703
15068,México,Ozumba,0.912684749,0.032483352,0.708
15069,México,Papalotla,0.802756067,0.205676676,0.778
15070,México,La Paz,0.568371656,0.210465392,0.741
15071,México,Polotitlán,0.651384718,1.001001001,0.705
15072,México,Rayón,0.924931129,0,0.74
15073,México,San Antonio la Isla,0.806082223,0.156435767,0.724
15074,México,San Felipe del Progreso,0.968355828,0.075901852,0.588
15075,México,San Martín de las Pirámides,0.809574395,0.239873895,0.734
15076,México,San Mateo Atenco,0.842174957,0.102650434,0.743
15077,México,San Simón de Guerrero,0.957710699,0.149432158,0.654
15078,México,Santo Tomás,0.958680234,0.102785487,0.632
15079,México,Soyaniquilpan de Juárez,0.791733575,0,0.667
15080,México,Sultepec,0.972416649,0.207082212,0.569
15081,México,Tecámac,0.505790836,0.164382661,0.785
15082,México,Tejupilco,0.937287152,0.126132035,0.654
15083,México,Temamatla,0.690304317,0,0.744
15084,México,Temascalapa,0.71564242,0.206455165,0.722
15085,México,Temascalcingo,0.949859969,0,0.626
15086,México,Temascaltepec,0.957931113,0.228480037,0.602
15087,México,Temoaya,0.921184502,0.141822514,0.665
15088,México,Tenancingo,0.935563686,0.076425576,0.713
15089,México,Tenango del Aire,0.871731667,0,0.732
15090,México,Tenango del Valle,0.936023774,0.15466537,0.725
15091,México,Teoloyucan,0.881238638,0.427748667,0.757
15092,México,Teotihuacán,0.777992377,0.222195635,0.758
15093,México,Tepetlaoxtoc,0.822626213,0.276378823,0.73
15094,México,Tepetlixpa,0.889317073,0.243902439,0.689
15095,México,Tepotzotlán,0.753944222,0.308594353,0.744
15096,México,Tequixquiac,0.87474993,0.151941047,0.719
15097,México,Texcaltitlán,0.964289579,0,0.65
15098,México,Texcalyacac,0.911959554,0,0.738
15099,México,Texcoco,0.745289341,0.169331537,0.781
15100,México,Tezoyuca,0.705892356,0.106283479,0.737
15101,México,Tianguistenco,0.913872702,0.035604505,0.702
15102,México,Timilpan,0.931460948,0.121847204,0.659
15103,México,Tlalmanalco,0.893670217,0.203268558,0.774
15104,México,Tlalnepantla de Baz,0.546124528,0.230585449,0.802
15105,México,Tlatlaya,0.91326113,0,0.617
15106,México,Toluca,0.874417971,0.150448931,0.8
15107,México,Tonatico,0.901099752,0.309789343,0.693
15108,México,Tultepec,0.649262584,0.215674458,0.772
15109,México,Tultitlán,0.614663565,0.344733422,0.773
15110,México,Valle de Bravo,0.937960708,0.308491638,0.713
15111,México,Villa de Allende,0.962946973,0.168934772,0.546
15112,México,Villa del Carbón,0.901918521,0.174764069,0.624
15113,México,Villa Guerrero,0.965217265,0.159221839,0.614
15114,México,Villa Victoria,0.966643869,0.147879774,0.603
15115,México,Xonacatlán,0.91466696,0.274559332,0.733
15116,México,Zacazonapan,0.942063026,0,0.658
15117,México,Zacualpan,0.95821624,0.073953557,0.588
15118,México,Zinacantepec,0.932482146,0.103005808,0.708
15119,México,Zumpahuacán,0.951308873,0.10619657,0.597
15120,México,Zumpango,0.647893601,0.335169635,0.731
15121,México,Cuautitlán Izcalli,0.59559805,0.225159097,0.82
15122,México,Valle de Chalco Solidaridad,0.530412451,0.14040247,0.711
15123,México,Luvianos,0.935778225,0.069391437,0.585
15124,México,San José del Rincón,0.971503367,0.049959034,0.567
15125,México,Tonanitla,0.697171269,0.268763018,0.751
16001,Michoacán de Ocampo,Acuitzio,0.937085214,0.176975489,0.633
16002,Michoacán de Ocampo,Aguililla,0.92151281,1.220008133,0.609
16003,Michoacán de Ocampo,Álvaro Obregón,0.939304348,0.739130435,0.633
16004,Michoacán de Ocampo,Angamacutiro,0.928729171,0.200762899,0.631
16005,Michoacán de Ocampo,Angangueo,0.922603746,0.091810503,0.672
16006,Michoacán de Ocampo,Apatzingán,0.922054663,0.324904312,0.673
16007,Michoacán de Ocampo,Aporo,0.924057807,0,0.632
